image_path,mask_path,training_stage
test_input_original/ISIC_0021604.jpg,test_output_mask/ISIC_0021604_segmentation.png,Test
test_input_original/ISIC_0021615.jpg,test_output_mask/ISIC_0021615_segmentation.png,Test
test_input_original/ISIC_0021616.jpg,test_output_mask/ISIC_0021616_segmentation.png,Test
test_input_original/ISIC_0021618.jpg,test_output_mask/ISIC_0021618_segmentation.png,Test
test_input_original/ISIC_0021622.jpg,test_output_mask/ISIC_0021622_segmentation.png,Test
test_input_original/ISIC_0021625.jpg,test_output_mask/ISIC_0021625_segmentation.png,Test
test_input_original/ISIC_0021647.jpg,test_output_mask/ISIC_0021647_segmentation.png,Test
test_input_original/ISIC_0021659.jpg,test_output_mask/ISIC_0021659_segmentation.png,Test
test_input_original/ISIC_0021688.jpg,test_output_mask/ISIC_0021688_segmentation.png,Test
test_input_original/ISIC_0021701.jpg,test_output_mask/ISIC_0021701_segmentation.png,Test
test_input_original/ISIC_0021711.jpg,test_output_mask/ISIC_0021711_segmentation.png,Test
test_input_original/ISIC_0021734.jpg,test_output_mask/ISIC_0021734_segmentation.png,Test
test_input_original/ISIC_0021738.jpg,test_output_mask/ISIC_0021738_segmentation.png,Test
test_input_original/ISIC_0021751.jpg,test_output_mask/ISIC_0021751_segmentation.png,Test
test_input_original/ISIC_0021753.jpg,test_output_mask/ISIC_0021753_segmentation.png,Test
test_input_original/ISIC_0021765.jpg,test_output_mask/ISIC_0021765_segmentation.png,Test
test_input_original/ISIC_0021770.jpg,test_output_mask/ISIC_0021770_segmentation.png,Test
test_input_original/ISIC_0021777.jpg,test_output_mask/ISIC_0021777_segmentation.png,Test
test_input_original/ISIC_0021780.jpg,test_output_mask/ISIC_0021780_segmentation.png,Test
test_input_original/ISIC_0021786.jpg,test_output_mask/ISIC_0021786_segmentation.png,Test
test_input_original/ISIC_0021790.jpg,test_output_mask/ISIC_0021790_segmentation.png,Test
test_input_original/ISIC_0021791.jpg,test_output_mask/ISIC_0021791_segmentation.png,Test
test_input_original/ISIC_0021796.jpg,test_output_mask/ISIC_0021796_segmentation.png,Test
test_input_original/ISIC_0021800.jpg,test_output_mask/ISIC_0021800_segmentation.png,Test
test_input_original/ISIC_0021826.jpg,test_output_mask/ISIC_0021826_segmentation.png,Test
test_input_original/ISIC_0021832.jpg,test_output_mask/ISIC_0021832_segmentation.png,Test
test_input_original/ISIC_0021833.jpg,test_output_mask/ISIC_0021833_segmentation.png,Test
test_input_original/ISIC_0021837.jpg,test_output_mask/ISIC_0021837_segmentation.png,Test
test_input_original/ISIC_0021845.jpg,test_output_mask/ISIC_0021845_segmentation.png,Test
test_input_original/ISIC_0021873.jpg,test_output_mask/ISIC_0021873_segmentation.png,Test
test_input_original/ISIC_0021874.jpg,test_output_mask/ISIC_0021874_segmentation.png,Test
test_input_original/ISIC_0021893.jpg,test_output_mask/ISIC_0021893_segmentation.png,Test
test_input_original/ISIC_0021902.jpg,test_output_mask/ISIC_0021902_segmentation.png,Test
test_input_original/ISIC_0021910.jpg,test_output_mask/ISIC_0021910_segmentation.png,Test
test_input_original/ISIC_0021921.jpg,test_output_mask/ISIC_0021921_segmentation.png,Test
test_input_original/ISIC_0021930.jpg,test_output_mask/ISIC_0021930_segmentation.png,Test
test_input_original/ISIC_0021932.jpg,test_output_mask/ISIC_0021932_segmentation.png,Test
test_input_original/ISIC_0021936.jpg,test_output_mask/ISIC_0021936_segmentation.png,Test
test_input_original/ISIC_0021940.jpg,test_output_mask/ISIC_0021940_segmentation.png,Test
test_input_original/ISIC_0021953.jpg,test_output_mask/ISIC_0021953_segmentation.png,Test
test_input_original/ISIC_0021955.jpg,test_output_mask/ISIC_0021955_segmentation.png,Test
test_input_original/ISIC_0021956.jpg,test_output_mask/ISIC_0021956_segmentation.png,Test
test_input_original/ISIC_0021959.jpg,test_output_mask/ISIC_0021959_segmentation.png,Test
test_input_original/ISIC_0021973.jpg,test_output_mask/ISIC_0021973_segmentation.png,Test
test_input_original/ISIC_0021987.jpg,test_output_mask/ISIC_0021987_segmentation.png,Test
test_input_original/ISIC_0021988.jpg,test_output_mask/ISIC_0021988_segmentation.png,Test
test_input_original/ISIC_0021999.jpg,test_output_mask/ISIC_0021999_segmentation.png,Test
test_input_original/ISIC_0022006.jpg,test_output_mask/ISIC_0022006_segmentation.png,Test
test_input_original/ISIC_0022007.jpg,test_output_mask/ISIC_0022007_segmentation.png,Test
test_input_original/ISIC_0022009.jpg,test_output_mask/ISIC_0022009_segmentation.png,Test
test_input_original/ISIC_0022015.jpg,test_output_mask/ISIC_0022015_segmentation.png,Test
test_input_original/ISIC_0022025.jpg,test_output_mask/ISIC_0022025_segmentation.png,Test
test_input_original/ISIC_0022028.jpg,test_output_mask/ISIC_0022028_segmentation.png,Test
test_input_original/ISIC_0022041.jpg,test_output_mask/ISIC_0022041_segmentation.png,Test
test_input_original/ISIC_0022043.jpg,test_output_mask/ISIC_0022043_segmentation.png,Test
test_input_original/ISIC_0019127.jpg,test_output_mask/ISIC_0019127_segmentation.png,Test
test_input_original/ISIC_0019313.jpg,test_output_mask/ISIC_0019313_segmentation.png,Test
test_input_original/ISIC_0019512.jpg,test_output_mask/ISIC_0019512_segmentation.png,Test
test_input_original/ISIC_0019695.jpg,test_output_mask/ISIC_0019695_segmentation.png,Test
test_input_original/ISIC_0019989.jpg,test_output_mask/ISIC_0019989_segmentation.png,Test
test_input_original/ISIC_0020300.jpg,test_output_mask/ISIC_0020300_segmentation.png,Test
test_input_original/ISIC_0020491.jpg,test_output_mask/ISIC_0020491_segmentation.png,Test
test_input_original/ISIC_0020626.jpg,test_output_mask/ISIC_0020626_segmentation.png,Test
test_input_original/ISIC_0020865.jpg,test_output_mask/ISIC_0020865_segmentation.png,Test
test_input_original/ISIC_0021050.jpg,test_output_mask/ISIC_0021050_segmentation.png,Test
test_input_original/ISIC_0021196.jpg,test_output_mask/ISIC_0021196_segmentation.png,Test
test_input_original/ISIC_0021374.jpg,test_output_mask/ISIC_0021374_segmentation.png,Test
test_input_original/ISIC_0021559.jpg,test_output_mask/ISIC_0021559_segmentation.png,Test
test_input_original/ISIC_0021648.jpg,test_output_mask/ISIC_0021648_segmentation.png,Test
test_input_original/ISIC_0021798.jpg,test_output_mask/ISIC_0021798_segmentation.png,Test
test_input_original/ISIC_0022073.jpg,test_output_mask/ISIC_0022073_segmentation.png,Test
test_input_original/ISIC_0022108.jpg,test_output_mask/ISIC_0022108_segmentation.png,Test
test_input_original/ISIC_0022149.jpg,test_output_mask/ISIC_0022149_segmentation.png,Test
test_input_original/ISIC_0022160.jpg,test_output_mask/ISIC_0022160_segmentation.png,Test
test_input_original/ISIC_0022186.jpg,test_output_mask/ISIC_0022186_segmentation.png,Test
test_input_original/ISIC_0022191.jpg,test_output_mask/ISIC_0022191_segmentation.png,Test
test_input_original/ISIC_0022203.jpg,test_output_mask/ISIC_0022203_segmentation.png,Test
test_input_original/ISIC_0022208.jpg,test_output_mask/ISIC_0022208_segmentation.png,Test
test_input_original/ISIC_0022210.jpg,test_output_mask/ISIC_0022210_segmentation.png,Test
test_input_original/ISIC_0022213.jpg,test_output_mask/ISIC_0022213_segmentation.png,Test
test_input_original/ISIC_0022215.jpg,test_output_mask/ISIC_0022215_segmentation.png,Test
test_input_original/ISIC_0022217.jpg,test_output_mask/ISIC_0022217_segmentation.png,Test
test_input_original/ISIC_0022219.jpg,test_output_mask/ISIC_0022219_segmentation.png,Test
test_input_original/ISIC_0022220.jpg,test_output_mask/ISIC_0022220_segmentation.png,Test
test_input_original/ISIC_0022231.jpg,test_output_mask/ISIC_0022231_segmentation.png,Test
test_input_original/ISIC_0022245.jpg,test_output_mask/ISIC_0022245_segmentation.png,Test
test_input_original/ISIC_0022254.jpg,test_output_mask/ISIC_0022254_segmentation.png,Test
test_input_original/ISIC_0022257.jpg,test_output_mask/ISIC_0022257_segmentation.png,Test
test_input_original/ISIC_0022261.jpg,test_output_mask/ISIC_0022261_segmentation.png,Test
test_input_original/ISIC_0022274.jpg,test_output_mask/ISIC_0022274_segmentation.png,Test
test_input_original/ISIC_0022288.jpg,test_output_mask/ISIC_0022288_segmentation.png,Test
test_input_original/ISIC_0022289.jpg,test_output_mask/ISIC_0022289_segmentation.png,Test
test_input_original/ISIC_0022308.jpg,test_output_mask/ISIC_0022308_segmentation.png,Test
test_input_original/ISIC_0022313.jpg,test_output_mask/ISIC_0022313_segmentation.png,Test
test_input_original/ISIC_0022317.jpg,test_output_mask/ISIC_0022317_segmentation.png,Test
test_input_original/ISIC_0022329.jpg,test_output_mask/ISIC_0022329_segmentation.png,Test
test_input_original/ISIC_0022330.jpg,test_output_mask/ISIC_0022330_segmentation.png,Test
test_input_original/ISIC_0022335.jpg,test_output_mask/ISIC_0022335_segmentation.png,Test
test_input_original/ISIC_0022342.jpg,test_output_mask/ISIC_0022342_segmentation.png,Test
test_input_original/ISIC_0022367.jpg,test_output_mask/ISIC_0022367_segmentation.png,Test
test_input_original/ISIC_0022381.jpg,test_output_mask/ISIC_0022381_segmentation.png,Test
test_input_original/ISIC_0022395.jpg,test_output_mask/ISIC_0022395_segmentation.png,Test
test_input_original/ISIC_0022436.jpg,test_output_mask/ISIC_0022436_segmentation.png,Test
test_input_original/ISIC_0022444.jpg,test_output_mask/ISIC_0022444_segmentation.png,Test
test_input_original/ISIC_0022457.jpg,test_output_mask/ISIC_0022457_segmentation.png,Test
test_input_original/ISIC_0022540.jpg,test_output_mask/ISIC_0022540_segmentation.png,Test
test_input_original/ISIC_0022546.jpg,test_output_mask/ISIC_0022546_segmentation.png,Test
test_input_original/ISIC_0022550.jpg,test_output_mask/ISIC_0022550_segmentation.png,Test
test_input_original/ISIC_0022551.jpg,test_output_mask/ISIC_0022551_segmentation.png,Test
test_input_original/ISIC_0022552.jpg,test_output_mask/ISIC_0022552_segmentation.png,Test
test_input_original/ISIC_0022558.jpg,test_output_mask/ISIC_0022558_segmentation.png,Test
test_input_original/ISIC_0022570.jpg,test_output_mask/ISIC_0022570_segmentation.png,Test
test_input_original/ISIC_0022571.jpg,test_output_mask/ISIC_0022571_segmentation.png,Test
test_input_original/ISIC_0022572.jpg,test_output_mask/ISIC_0022572_segmentation.png,Test
test_input_original/ISIC_0022574.jpg,test_output_mask/ISIC_0022574_segmentation.png,Test
test_input_original/ISIC_0022580.jpg,test_output_mask/ISIC_0022580_segmentation.png,Test
test_input_original/ISIC_0022588.jpg,test_output_mask/ISIC_0022588_segmentation.png,Test
test_input_original/ISIC_0022591.jpg,test_output_mask/ISIC_0022591_segmentation.png,Test
test_input_original/ISIC_0022649.jpg,test_output_mask/ISIC_0022649_segmentation.png,Test
test_input_original/ISIC_0022650.jpg,test_output_mask/ISIC_0022650_segmentation.png,Test
test_input_original/ISIC_0022659.jpg,test_output_mask/ISIC_0022659_segmentation.png,Test
test_input_original/ISIC_0022662.jpg,test_output_mask/ISIC_0022662_segmentation.png,Test
test_input_original/ISIC_0022663.jpg,test_output_mask/ISIC_0022663_segmentation.png,Test
test_input_original/ISIC_0022678.jpg,test_output_mask/ISIC_0022678_segmentation.png,Test
test_input_original/ISIC_0022730.jpg,test_output_mask/ISIC_0022730_segmentation.png,Test
test_input_original/ISIC_0022732.jpg,test_output_mask/ISIC_0022732_segmentation.png,Test
test_input_original/ISIC_0022733.jpg,test_output_mask/ISIC_0022733_segmentation.png,Test
test_input_original/ISIC_0022735.jpg,test_output_mask/ISIC_0022735_segmentation.png,Test
test_input_original/ISIC_0022736.jpg,test_output_mask/ISIC_0022736_segmentation.png,Test
test_input_original/ISIC_0022741.jpg,test_output_mask/ISIC_0022741_segmentation.png,Test
test_input_original/ISIC_0022742.jpg,test_output_mask/ISIC_0022742_segmentation.png,Test
test_input_original/ISIC_0022776.jpg,test_output_mask/ISIC_0022776_segmentation.png,Test
test_input_original/ISIC_0022781.jpg,test_output_mask/ISIC_0022781_segmentation.png,Test
test_input_original/ISIC_0022787.jpg,test_output_mask/ISIC_0022787_segmentation.png,Test
test_input_original/ISIC_0022820.jpg,test_output_mask/ISIC_0022820_segmentation.png,Test
test_input_original/ISIC_0022828.jpg,test_output_mask/ISIC_0022828_segmentation.png,Test
test_input_original/ISIC_0022844.jpg,test_output_mask/ISIC_0022844_segmentation.png,Test
test_input_original/ISIC_0022845.jpg,test_output_mask/ISIC_0022845_segmentation.png,Test
test_input_original/ISIC_0022849.jpg,test_output_mask/ISIC_0022849_segmentation.png,Test
test_input_original/ISIC_0022851.jpg,test_output_mask/ISIC_0022851_segmentation.png,Test
test_input_original/ISIC_0022856.jpg,test_output_mask/ISIC_0022856_segmentation.png,Test
test_input_original/ISIC_0022857.jpg,test_output_mask/ISIC_0022857_segmentation.png,Test
test_input_original/ISIC_0022917.jpg,test_output_mask/ISIC_0022917_segmentation.png,Test
test_input_original/ISIC_0022928.jpg,test_output_mask/ISIC_0022928_segmentation.png,Test
test_input_original/ISIC_0022950.jpg,test_output_mask/ISIC_0022950_segmentation.png,Test
test_input_original/ISIC_0023013.jpg,test_output_mask/ISIC_0023013_segmentation.png,Test
test_input_original/ISIC_0023029.jpg,test_output_mask/ISIC_0023029_segmentation.png,Test
test_input_original/ISIC_0023056.jpg,test_output_mask/ISIC_0023056_segmentation.png,Test
test_input_original/ISIC_0023090.jpg,test_output_mask/ISIC_0023090_segmentation.png,Test
test_input_original/ISIC_0023101.jpg,test_output_mask/ISIC_0023101_segmentation.png,Test
test_input_original/ISIC_0023121.jpg,test_output_mask/ISIC_0023121_segmentation.png,Test
test_input_original/ISIC_0023128.jpg,test_output_mask/ISIC_0023128_segmentation.png,Test
test_input_original/ISIC_0023135.jpg,test_output_mask/ISIC_0023135_segmentation.png,Test
test_input_original/ISIC_0023145.jpg,test_output_mask/ISIC_0023145_segmentation.png,Test
test_input_original/ISIC_0023156.jpg,test_output_mask/ISIC_0023156_segmentation.png,Test
test_input_original/ISIC_0023158.jpg,test_output_mask/ISIC_0023158_segmentation.png,Test
test_input_original/ISIC_0023159.jpg,test_output_mask/ISIC_0023159_segmentation.png,Test
test_input_original/ISIC_0023164.jpg,test_output_mask/ISIC_0023164_segmentation.png,Test
test_input_original/ISIC_0023199.jpg,test_output_mask/ISIC_0023199_segmentation.png,Test
test_input_original/ISIC_0023201.jpg,test_output_mask/ISIC_0023201_segmentation.png,Test
test_input_original/ISIC_0023202.jpg,test_output_mask/ISIC_0023202_segmentation.png,Test
test_input_original/ISIC_0023203.jpg,test_output_mask/ISIC_0023203_segmentation.png,Test
test_input_original/ISIC_0023205.jpg,test_output_mask/ISIC_0023205_segmentation.png,Test
test_input_original/ISIC_0023207.jpg,test_output_mask/ISIC_0023207_segmentation.png,Test
test_input_original/ISIC_0023211.jpg,test_output_mask/ISIC_0023211_segmentation.png,Test
test_input_original/ISIC_0023221.jpg,test_output_mask/ISIC_0023221_segmentation.png,Test
test_input_original/ISIC_0023232.jpg,test_output_mask/ISIC_0023232_segmentation.png,Test
test_input_original/ISIC_0023235.jpg,test_output_mask/ISIC_0023235_segmentation.png,Test
test_input_original/ISIC_0023257.jpg,test_output_mask/ISIC_0023257_segmentation.png,Test
test_input_original/ISIC_0023258.jpg,test_output_mask/ISIC_0023258_segmentation.png,Test
test_input_original/ISIC_0023261.jpg,test_output_mask/ISIC_0023261_segmentation.png,Test
test_input_original/ISIC_0023264.jpg,test_output_mask/ISIC_0023264_segmentation.png,Test
test_input_original/ISIC_0023269.jpg,test_output_mask/ISIC_0023269_segmentation.png,Test
test_input_original/ISIC_0023274.jpg,test_output_mask/ISIC_0023274_segmentation.png,Test
test_input_original/ISIC_0023275.jpg,test_output_mask/ISIC_0023275_segmentation.png,Test
test_input_original/ISIC_0023283.jpg,test_output_mask/ISIC_0023283_segmentation.png,Test
test_input_original/ISIC_0023298.jpg,test_output_mask/ISIC_0023298_segmentation.png,Test
test_input_original/ISIC_0023300.jpg,test_output_mask/ISIC_0023300_segmentation.png,Test
test_input_original/ISIC_0023301.jpg,test_output_mask/ISIC_0023301_segmentation.png,Test
test_input_original/ISIC_0023306.jpg,test_output_mask/ISIC_0023306_segmentation.png,Test
test_input_original/ISIC_0023309.jpg,test_output_mask/ISIC_0023309_segmentation.png,Test
test_input_original/ISIC_0023316.jpg,test_output_mask/ISIC_0023316_segmentation.png,Test
test_input_original/ISIC_0023322.jpg,test_output_mask/ISIC_0023322_segmentation.png,Test
test_input_original/ISIC_0023323.jpg,test_output_mask/ISIC_0023323_segmentation.png,Test
test_input_original/ISIC_0023343.jpg,test_output_mask/ISIC_0023343_segmentation.png,Test
test_input_original/ISIC_0023346.jpg,test_output_mask/ISIC_0023346_segmentation.png,Test
test_input_original/ISIC_0023356.jpg,test_output_mask/ISIC_0023356_segmentation.png,Test
test_input_original/ISIC_0023358.jpg,test_output_mask/ISIC_0023358_segmentation.png,Test
test_input_original/ISIC_0023364.jpg,test_output_mask/ISIC_0023364_segmentation.png,Test
test_input_original/ISIC_0023366.jpg,test_output_mask/ISIC_0023366_segmentation.png,Test
test_input_original/ISIC_0023379.jpg,test_output_mask/ISIC_0023379_segmentation.png,Test
test_input_original/ISIC_0023380.jpg,test_output_mask/ISIC_0023380_segmentation.png,Test
test_input_original/ISIC_0023381.jpg,test_output_mask/ISIC_0023381_segmentation.png,Test
test_input_original/ISIC_0023393.jpg,test_output_mask/ISIC_0023393_segmentation.png,Test
test_input_original/ISIC_0023396.jpg,test_output_mask/ISIC_0023396_segmentation.png,Test
test_input_original/ISIC_0023431.jpg,test_output_mask/ISIC_0023431_segmentation.png,Test
